Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,576,392,2,7,37880.0
2020-07-16,Goa,3108,1817,19,0,101554.0
2020-07-16,Gujarat,45567,32174,2090,0,499170.0
2020-07-16,Himachal Pradesh,1377,971,10,13,108157.0
2020-07-16,Haryana,24002,18185,322,0,409852.0
2020-07-16,Jharkhand,4783,2513,42,0,203279.0
2020-07-16,Jammu and Kashmir,12156,6446,222,0,481452.0
2020-07-16,Karnataka,51422,19729,1032,9,925477.0
2020-07-16,Kerala,10276,4862,38,4,472271.0
2020-07-16,Ladakh,1147,970,1,0,15830.0
2020-07-16,Maharashtra,284281,158140,11194,299,1450129.0
2020-07-16,Meghalaya,377,49,2,0,25263.0
2020-07-16,Manipur,1764,1129,0,0,65866.0
2020-07-16,Madhya Pradesh,20378,14127,689,0,553082.0
2020-07-16,Mizoram,272,160,0,0,17489.0
2020-07-16,Nagaland,916,391,0,0,28020.0
2020-07-16,Odisha,15392,10877,103,0,361920.0
2020-07-16,Punjab,9094,6277,230,0,429832.0
2020-07-16,Puducherry,1743,947,22,0,28995.0
2020-07-16,Rajasthan,27174,19970,538,0,1151952.0
2020-07-16,Sikkim,222,87,0,0,13762.0
2020-07-16,Telangana,41018,27295,396,0,222693.0
2020-07-16,Tamil Nadu,156369,107416,2236,0,1782635.0
2020-07-16,Tripura,2379,1637,3,14,95328.0
2020-07-16,India,1005624,636601,25599,382,13072718.0
2020-07-16,State Unassigned,1285,0,0,0,
2020-07-16,Uttar Pradesh,43441,26675,1046,0,1325327.0
2020-07-16,Uttarakhand,3982,2995,50,33,109784.0
2020-07-16,West Bengal,36117,21415,1023,0,663108.0
2020-07-17,Andaman and Nicobar Islands,184,142,0,0,19421.0
2020-07-17,Andhra Pradesh,40646,20298,534,0,1260512.0
2020-07-17,Arunachal Pradesh,609,175,3,0,36426.0
2020-07-17,Assam,21865,14106,51,3,614743.0
2020-07-17,Bihar,23300,14997,173,0,357730.0
2020-07-17,Chandigarh,660,480,11,0,10457.0
2020-07-17,Chhattisgarh,5003,3512,24,0,232873.0
2020-07-17,Delhi,120107,99301,3571,0,777125.0
2020-07-17,Dadra and Nagar Haveli and Daman and Diu,608,414,2,8,38176.0
2020-07-17,Goa,3304,1946,21,0,103527.0
2020-07-17,Gujarat,46516,32944,2107,0,512000.0
2020-07-17,Himachal Pradesh,1417,1011,10,13,110585.0
2020-07-17,Haryana,24797,18718,327,0,424692.0
2020-07-17,Jharkhand,5096,2577,46,0,208492.0
2020-07-17,Jammu and Kashmir,12757,6558,231,0,489382.0
2020-07-17,Karnataka,55115,20757,1147,9,953417.0
2020-07-17,Kerala,11067,4995,39,4,489395.0
2020-07-17,Ladakh,1151,973,2,0,15830.0
2020-07-17,Maharashtra,292589,160357,11452,300,1487738.0
2020-07-17,Meghalaya,403,49,2,0,25981.0
2020-07-17,Manipur,1800,1163,0,0,68554.0
2020-07-17,Madhya Pradesh,21082,14514,698,0,567364.0
2020-07-17,Mizoram,282,160,0,0,17760.0
2020-07-17,Nagaland,956,405,0,0,28472.0
2020-07-17,Odisha,16110,11330,109,0,369738.0
2020-07-17,Punjab,9442,6373,239,0,438793.0
2020-07-17,Puducherry,1832,1014,25,0,29851.0
2020-07-17,Rajasthan,27789,20626,546,0,1175379.0
2020-07-17,Sikkim,254,88,0,0,14373.0
2020-07-17,Telangana,42496,28705,403,0,237817.0
2020-07-17,Tamil Nadu,160907,110807,2315,0,1831304.0
2020-07-17,Tripura,2497,1684,3,14,97471.0
2020-07-17,India,1040448,654087,26275,385,13433742.0
2020-07-17,State Unassigned,531,0,0,0,
2020-07-17,Uttar Pradesh,45163,27634,1084,0,1379534.0
2020-07-17,Uttarakhand,4102,3021,51,34,113846.0
2020-07-17,West Bengal,38011,22253,1049,0,676348.0
2020-07-18,Andaman and Nicobar Islands,188,145,0,0,19671.0
2020-07-18,Andhra Pradesh,44609,21763,586,0,1284384.0
2020-07-18,Arunachal Pradesh,650,274,3,0,38042.0
2020-07-18,Assam,22982,15166,53,3,632372.0
2020-07-18,Bihar,24967,15771,177,0,368232.0
2020-07-18,Chandigarh,691,485,12,0,10773.0
2020-07-18,Chhattisgarh,5246,3658,24,0,238890.0
2020-07-18,Delhi,121582,101274,3597,0,798783.0
2020-07-18,Dadra and Nagar Haveli and Daman and Diu,653,436,2,10,38313.0
2020-07-18,Goa,3484,2038,21,0,105731.0
2020-07-18,Gujarat,47476,34005,2126,0,524297.0
2020-07-18,Himachal Pradesh,1457,1030,10,15,113129.0
2020-07-18,Haryana,25547,19318,344,0,436535.0
2020-07-18,Jharkhand,5385,2656,48,0,212299.0
2020-07-18,Jammu and Kashmir,13198,7165,236,0,498007.0
2020-07-18,Karnataka,59652,21775,1240,9,982701.0
2020-07-18,Kerala,11660,5199,41,4,514140.0
2020-07-18,Ladakh,1159,985,2,0,16192.0
2020-07-18,Maharashtra,300937,165663,11596,301,1526037.0
2020-07-18,Meghalaya,418,49,2,0,26940.0
2020-07-18,Manipur,1891,1182,0,0,70195.0
2020-07-18,Madhya Pradesh,21763,14864,706,0,583655.0
2020-07-18,Mizoram,284,167,0,0,17963.0
2020-07-18,Nagaland,978,432,0,0,29092.0
2020-07-18,Odisha,16701,11937,112,0,377893.0
2020-07-18,Punjab,9792,6454,246,0,450732.0
2020-07-18,Puducherry,1890,1062,28,0,30652.0
2020-07-18,Rajasthan,28500,21144,553,0,1204676.0
2020-07-18,Sikkim,273,90,0,0,15139.0
2020-07-18,Telangana,43780,30607,409,0,252700.0
2020-07-18,Tamil Nadu,165714,113856,2403,0,1879499.0
2020-07-18,Tripura,2668,1735,5,14,105058.0
2020-07-18,India,1077859,677669,26818,391,13791869.0
2020-07-18,State Unassigned,163,0,0,0,
2020-07-18,Uttar Pradesh,47036,28664,1108,0,1426303.0
2020-07-18,Uttarakhand,4276,3081,52,35,116694.0
2020-07-18,West Bengal,40209,23539,1076,0,689813.0
2020-07-19,Andaman and Nicobar Islands,203,145,0,1,19904.0
2020-07-19,Andhra Pradesh,49650,22890,642,0,1315532.0
2020-07-19,Arunachal Pradesh,740,282,3,0,39288.0
2020-07-19,Assam,24000,16024,57,3,651179.0
2020-07-19,Bihar,26379,16597,179,0,378508.0
2020-07-19,Chandigarh,717,488,12,0,10959.0
2020-07-19,Chhattisgarh,5407,3775,24,0,244937.0
2020-07-19,Delhi,122793,103134,3628,0,818989.0
2020-07-19,Dadra and Nagar Haveli and Daman and Diu,690,450,2,10,38640.0
2020-07-19,Goa,3657,2218,22,0,107266.0
2020-07-19,Gujarat,48441,34882,2146,0,536122.0
2020-07-19,Himachal Pradesh,1521,1059,10,15,115298.0
2020-07-19,Haryana,26164,19793,349,0,447345.0
2020-07-19,Jharkhand,5552,2718,49,0,215661.0
2020-07-19,Jammu and Kashmir,13899,7811,244,0,507678.0
2020-07-19,Karnataka,63772,23065,1331,9,999530.0
2020-07-19,Kerala,12481,5371,43,4,532505.0
2020-07-19,Ladakh,1178,1003,2,0,16225.0
2020-07-19,Maharashtra,310455,169569,11854,302,1568229.0
2020-07-19,Meghalaya,450,49,4,0,26940.0
2020-07-19,Manipur,1911,1235,0,0,71016.0
2020-07-19,Madhya Pradesh,22600,15311,721,0,599640.0
2020-07-19,Mizoram,284,167,0,0,18147.0
2020-07-19,Nagaland,988,445,0,0,29326.0
2020-07-19,Odisha,17437,12453,119,0,386102.0
2020-07-19,Punjab,10100,6535,254,0,459900.0
2020-07-19,Puducherry,1999,1154,28,0,31420.0
2020-07-19,Rajasthan,29434,21730,559,0,1231760.0
2020-07-19,Sikkim,283,90,0,0,15957.0
2020-07-19,Telangana,45076,32438,415,0,265219.0
2020-07-19,Tamil Nadu,170693,117915,2481,0,1932492.0
2020-07-19,Tripura,2891,1759,5,14,109290.0
2020-07-19,India,1118094,700399,27493,394,14047908.0
2020-07-19,State Unassigned,0,0,0,0,
2020-07-19,Uttar Pradesh,49247,29845,1146,0,1470426.0
2020-07-19,Uttarakhand,4515,3116,52,36,119345.0
2020-07-19,West Bengal,42487,24883,1112,0,703284.0
2020-07-20,Andaman and Nicobar Islands,207,151,0,1,20301.0
2020-07-20,Andhra Pradesh,53724,24228,696,0,1349112.0
2020-07-20,Arunachal Pradesh,790,285,3,0,40477.0
2020-07-20,Assam,25093,17096,58,3,671191.0
2020-07-20,Bihar,27455,17535,187,1,388626.0
2020-07-20,Chandigarh,737,518,12,0,11075.0
2020-07-20,Chhattisgarh,5598,3944,28,0,250016.0
2020-07-20,Delhi,123747,104918,3663,0,830459.0
2020-07-20,Dadra and Nagar Haveli and Daman and Diu,711,465,2,10,38880.0
2020-07-20,Goa,3853,2361,23,0,108459.0
2020-07-20,Gujarat,49439,35659,2166,0,548989.0
2020-07-20,Himachal Pradesh,1631,1067,10,15,116795.0
2020-07-20,Haryana,26858,20226,355,0,457310.0
2020-07-20,Jharkhand,5777,2835,53,0,222781.0
2020-07-20,Jammu and Kashmir,14650,8274,254,0,518029.0
2020-07-20,Karnataka,67420,23795,1403,9,1025420.0
2020-07-20,Kerala,13275,5616,44,4,546000.0
2020-07-20,Ladakh,1195,1007,2,0,16467.0
2020-07-20,Maharashtra,318695,175029,12030,302,1603802.0
2020-07-20,Meghalaya,469,52,4,0,28163.0
2020-07-20,Manipur,1925,1320,0,0,71703.0
2020-07-20,Madhya Pradesh,23310,15684,738,0,615862.0
2020-07-20,Mizoram,297,168,0,0,18147.0
2020-07-20,Nagaland,1021,484,0,0,29994.0
2020-07-20,Odisha,18110,12910,125,0,393602.0
2020-07-20,Punjab,10510,7118,262,0,466057.0
2020-07-20,Puducherry,2092,1265,29,0,31947.0
2020-07-20,Rajasthan,30390,22195,568,0,1244387.0
2020-07-20,Sikkim,305,92,0,0,16906.0
2020-07-20,Telangana,46274,34323,422,0,276222.0
2020-07-20,Tamil Nadu,175678,121776,2551,0,1984579.0
2020-07-20,Tripura,3093,1845,7,14,114165.0
2020-07-20,India,1154900,724702,28089,396,14381303.0
2020-07-20,Uttar Pradesh,51160,30831,1192,0,1513827.0
2020-07-20,Uttarakhand,4642,3212,55,37,123000.0
2020-07-20,West Bengal,44769,26418,1147,0,716365.0
2020-07-21,Andaman and Nicobar Islands,212,159,0,1,20642.0
2020-07-21,Andhra Pradesh,58668,25574,758,0,1386274.0
2020-07-21,Arunachal Pradesh,858,303,3,0,41772.0
2020-07-21,Assam,26773,18034,64,3,689343.0
2020-07-21,Bihar,28564,18741,198,1,398929.0
2020-07-21,Chandigarh,751,518,12,0,11271.0
2020-07-21,Chhattisgarh,5731,4114,29,0,254185.0
2020-07-21,Delhi,125096,106118,3690,0,851311.0
2020-07-21,Dadra and Nagar Haveli and Daman and Diu,739,475,2,10,39199.0
2020-07-21,Goa,4027,2449,26,0,111296.0
2020-07-21,Gujarat,50465,36403,2200,0,562682.0
2020-07-21,Himachal Pradesh,1664,1077,11,15,119220.0
2020-07-21,Haryana,27462,20952,364,0,467740.0
2020-07-21,Jharkhand,6195,2942,61,0,230535.0
2020-07-21,Jammu and Kashmir,15258,8455,263,0,528946.0
2020-07-21,Karnataka,71069,25459,1464,9,1051976.0
2020-07-21,Kerala,13995,5890,45,4,567278.0
2020-07-21,Ladakh,1198,1010,2,0,16639.0
2020-07-21,Maharashtra,327031,182217,12276,302,1643981.0
2020-07-21,Meghalaya,490,70,4,0,29274.0
2020-07-21,Manipur,2015,1384,0,0,73053.0
2020-07-21,Madhya Pradesh,24095,16257,756,0,631067.0
2020-07-21,Mizoram,297,168,0,0,18297.0
2020-07-21,Nagaland,1030,485,0,0,30574.0
2020-07-21,Odisha,18757,13310,133,0,401644.0
2020-07-21,Punjab,10889,7389,263,0,478421.0
2020-07-21,Puducherry,2179,1318,30,0,32468.0
2020-07-21,Rajasthan,31373,22744,577,0,1270376.0
2020-07-21,Sikkim,330,108,0,0,17564.0
2020-07-21,Telangana,47704,36385,429,0,293077.0
2020-07-21,Tamil Nadu,180643,126670,2626,0,2035645.0
2020-07-21,Tripura,3345,1926,8,14,119046.0
2020-07-21,India,1194070,752291,28760,397,14724546.0
2020-07-21,Uttar Pradesh,53288,31855,1229,0,1554116.0
2020-07-21,Uttarakhand,4849,3297,55,38,127098.0
2020-07-21,West Bengal,47030,28035,1182,0,729429.0
2020-07-22,Andaman and Nicobar Islands,221,163,0,1,21043.0
2020-07-22,Andhra Pradesh,64713,32127,823,0,1435827.0
2020-07-22,Arunachal Pradesh,949,314,3,0,44986.0
2020-07-22,Assam,27745,19351,66,3,703374.0
2020-07-22,Bihar,30066,19876,208,1,409088.0
2020-07-22,Chandigarh,780,526,13,0,11547.0
2020-07-22,Chhattisgarh,5999,4230,29,0,260227.0
2020-07-22,Delhi,126323,107650,3719,0,871371.0
2020-07-22,Dadra and Nagar Haveli and Daman and Diu,775,490,2,10,39199.0
2020-07-22,Goa,4176,2541,28,0,114309.0
2020-07-22,Gujarat,51485,37240,2228,0,576706.0
2020-07-22,Himachal Pradesh,1725,1105,11,15,121688.0
2020-07-22,Haryana,28186,21697,372,0,477412.0
2020-07-22,Jharkhand,6682,3048,64,0,236438.0
2020-07-22,Jammu and Kashmir,15711,8607,273,0,537891.0
2020-07-22,Karnataka,75833,27239,1519,9,1079749.0
2020-07-22,Kerala,15033,6162,46,7,588930.0
2020-07-22,Ladakh,1206,1018,2,0,16850.0
2020-07-22,Maharashtra,337607,187769,12556,302,1691546.0
2020-07-22,Meghalaya,514,77,4,0,30009.0
2020-07-22,Manipur,2060,1418,0,0,73866.0
2020-07-22,Madhya Pradesh,24842,16836,770,0,645003.0
2020-07-22,Mizoram,317,179,0,0,18603.0
2020-07-22,Nagaland,1084,486,0,0,31503.0
2020-07-22,Odisha,19835,13750,139,0,410921.0
2020-07-22,Punjab,11301,7641,269,0,489836.0
2020-07-22,Puducherry,2300,1369,31,0,33096.0
2020-07-22,Rajasthan,32334,23364,583,0,1298218.0
2020-07-22,Sikkim,438,112,0,0,19484.0
2020-07-22,Telangana,49259,37666,438,0,308959.0
2020-07-22,Tamil Nadu,186492,131583,3144,0,2095757.0
2020-07-22,Tripura,3471,2033,9,18,123269.0
2020-07-22,India,1239671,784166,29890,404,15075369.0
2020-07-22,Uttar Pradesh,55588,33500,1263,0,1600000.0
2020-07-22,Uttarakhand,5300,3349,57,38,129783.0
2020-07-22,West Bengal,49321,29650,1221,0,743469.0
2020-07-23,Andaman and Nicobar Islands,240,170,0,1,21310.0
2020-07-23,Andhra Pradesh,72711,37555,884,0,1493879.0
2020-07-23,Arunachal Pradesh,991,334,3,0,48880.0
2020-07-23,Assam,28792,20700,70,3,723287.0
2020-07-23,Bihar,31691,20959,212,1,419208.0
2020-07-23,Chandigarh,800,531,13,0,11780.0
2020-07-23,Chhattisgarh,6370,4387,34,0,268285.0
2020-07-23,Delhi,127364,109065,3745,0,889597.0
2020-07-23,Dadra and Nagar Haveli and Daman and Diu,820,513,2,10,39199.0
2020-07-23,Goa,4350,2655,29,0,117321.0
2020-07-23,Gujarat,52563,37958,2256,0,591561.0
2020-07-23,Himachal Pradesh,1834,1136,11,15,124683.0
2020-07-23,Haryana,28975,22249,378,0,490414.0
2020-07-23,Jharkhand,7164,3254,67,0,243276.0
2020-07-23,Jammu and Kashmir,16429,8709,282,0,548877.0
2020-07-23,Karnataka,80863,29310,1616,9,1110497.0
2020-07-23,Kerala,16111,6594,51,8,612266.0
2020-07-23,Ladakh,1210,1025,2,0,16972.0
2020-07-23,Maharashtra,347502,194253,12854,302,1741992.0
2020-07-23,Meghalaya,534,82,4,0,30796.0
2020-07-23,Manipur,2115,1460,0,0,74614.0
2020-07-23,Madhya Pradesh,25474,17359,780,0,658869.0
2020-07-23,Mizoram,326,183,0,0,19014.0
2020-07-23,Nagaland,1174,530,0,0,32169.0
2020-07-23,Odisha,21099,14393,145,0,421931.0
2020-07-23,Punjab,11739,7741,277,0,500562.0
2020-07-23,Puducherry,2420,1400,34,0,33658.0
2020-07-23,Rajasthan,33220,23815,594,0,1325580.0
2020-07-23,Sikkim,460,122,0,0,20050.0
2020-07-23,Telangana,50826,39327,447,0,322326.0
2020-07-23,Tamil Nadu,192964,136793,3232,0,2157869.0
2020-07-23,Tripura,3677,2072,10,18,127742.0
2020-07-23,India,1288114,817492,30645,405,15428170.0
2020-07-23,Uttar Pradesh,58104,35803,1298,0,1654651.0
2020-07-23,Uttarakhand,5445,3399,60,38,132840.0
2020-07-23,West Bengal,51757,31656,1255,0,758027.0
2020-07-24,Andaman and Nicobar Islands,259,174,0,1,21743.0
2020-07-24,Andhra Pradesh,80858,39935,933,0,1541993.0
2020-07-24,Arunachal Pradesh,1056,392,3,0,53335.0
2020-07-24,Assam,29922,21762,76,3,739465.0
2020-07-24,Bihar,33511,22832,221,1,429664.0
2020-07-24,Chandigarh,823,535,13,0,12030.0
2020-07-24,Chhattisgarh,6819,4567,36,0,274660.0
2020-07-24,Delhi,128389,110931,3777,0,908735.0
2020-07-24,Dadra and Nagar Haveli and Daman and Diu,864,531,2,10,40425.0
2020-07-24,Goa,4540,2865,29,0,119455.0
2020-07-24,Gujarat,53631,38830,2282,0,606718.0
2020-07-24,Himachal Pradesh,1954,1145,12,15,127555.0
2020-07-24,Haryana,29755,22953,382,0,505220.0
2020-07-24,Jharkhand,7564,3354,76,0,248928.0
2020-07-24,Jammu and Kashmir,16782,9217,296,0,559399.0
2020-07-24,Karnataka,85870,31347,1726,9,1110497.0
2020-07-24,Kerala,16996,7562,55,8,635272.0
2020-07-24,Ladakh,1246,1035,2,0,17395.0
2020-07-24,Maharashtra,357117,199967,13132,304,1790610.0
2020-07-24,Meghalaya,587,87,5,0,31367.0
2020-07-24,Manipur,2146,1491,0,0,75932.0
2020-07-24,Madhya Pradesh,26210,17866,791,0,670155.0
2020-07-24,Mizoram,332,183,0,0,19238.0
2020-07-24,Nagaland,1239,537,1,0,32909.0
2020-07-24,Odisha,22693,15201,153,0,433578.0
2020-07-24,Punjab,12216,8096,282,0,509267.0
2020-07-24,Puducherry,2515,1483,35,0,34305.0
2020-07-24,Rajasthan,34178,24547,602,0,1349544.0
2020-07-24,Sikkim,477,137,0,0,20785.0
2020-07-24,Telangana,52466,40334,455,0,337771.0
2020-07-24,Tamil Nadu,199749,143297,3320,0,2223019.0
2020-07-24,Tripura,3777,2131,11,18,131485.0
2020-07-24,India,1337002,850006,31408,407,15849068.0
2020-07-24,Uttar Pradesh,60771,37712,1348,0,1705348.0
2020-07-24,Uttarakhand,5717,3441,62,38,135447.0
2020-07-24,West Bengal,53973,33529,1290,0,773512.0
2020-07-25,Andaman and Nicobar Islands,290,176,0,1,21965.0
2020-07-25,Andhra Pradesh,88671,43255,985,0,1595674.0
2020-07-25,Arunachal Pradesh,1126,428,3,0,57861.0
2020-07-25,Assam,31087,23056,77,3,753939.0
2020-07-25,Bihar,36314,24520,232,1,442125.0
2020-07-25,Chandigarh,852,555,13,0,12358.0
2020-07-25,Chhattisgarh,7182,4683,39,0,280964.0
2020-07-25,Delhi,129531,113068,3806,0,929244.0
2020-07-25,Dadra and Nagar Haveli and Daman and Diu,901,544,2,10,40881.0
2020-07-25,Goa,4686,3047,33,0,121771.0
2020-07-25,Gujarat,54712,39612,2304,0,620662.0
2020-07-25,Himachal Pradesh,2049,1173,12,15,130253.0
2020-07-25,Haryana,30538,23654,389,0,536323.0
2020-07-25,Jharkhand,7841,3521,83,0,253411.0
2020-07-25,Jammu and Kashmir,17305,9517,305,0,570508.0
2020-07-25,Karnataka,90942,33750,1798,9,1143262.0
2020-07-25,Kerala,18099,8611,60,8,653982.0
2020-07-25,Ladakh,1276,1057,3,0,17625.0
2020-07-25,Maharashtra,366368,207194,13389,304,1840445.0
2020-07-25,Meghalaya,646,94,5,0,32470.0
2020-07-25,Manipur,2176,1520,0,0,76992.0
2020-07-25,Madhya Pradesh,26926,18488,799,0,684419.0
2020-07-25,Mizoram,361,183,0,0,19781.0
2020-07-25,Nagaland,1289,541,4,0,33704.0
2020-07-25,Odisha,24013,15929,163,0,446311.0
2020-07-25,Punjab,12684,8297,291,0,521906.0
2020-07-25,Puducherry,2654,1561,38,0,35080.0
2020-07-25,Rajasthan,35298,25306,613,0,1377850.0
2020-07-25,Sikkim,499,142,0,0,21272.0
2020-07-25,Telangana,54059,41332,463,0,353425.0
2020-07-25,Tamil Nadu,206737,151055,3409,0,2287334.0
2020-07-25,Tripura,3882,2210,11,18,135436.0
2020-07-25,India,1387074,887131,32111,407,16291331.0
2020-07-25,Uttar Pradesh,63742,39903,1387,0,1762416.0
2020-07-25,Uttarakhand,5961,3495,63,38,139229.0
2020-07-25,West Bengal,56377,35654,1332,0,789140.0
2020-07-26,Andaman and Nicobar Islands,318,180,0,1,22049.0
2020-07-26,Andhra Pradesh,96298,46301,1041,0,1643319.0
2020-07-26,Arunachal Pradesh,1158,505,3,0,59558.0
2020-07-26,Assam,32229,24041,79,3,774484.0
2020-07-26,Bihar,38919,26308,249,1,456324.0
2020-07-26,Chandigarh,887,572,13,0,12608.0
2020-07-26,Chhattisgarh,7613,4944,43,0,286291.0
2020-07-26,Delhi,130606,114875,3827,0,946777.0
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,950,565,2,10,41143.0
2020-07-26,Goa,4861,3277,35,0,123130.0
2020-07-26,Gujarat,55822,40365,2325,0,642370.0
2020-07-26,Himachal Pradesh,2176,1198,13,15,132703.0
2020-07-26,Haryana,31332,24384,392,0,549463.0
2020-07-26,Jharkhand,8349,3704,83,0,259096.0
2020-07-26,Jammu and Kashmir,17920,9928,312,0,581707.0
2020-07-26,Karnataka,96141,35838,1880,9,1176827.0
2020-07-26,Kerala,19026,9300,62,9,672748.0
2020-07-26,Ladakh,1285,1063,4,0,17626.0
2020-07-26,Maharashtra,375799,213238,13656,304,1890256.0
2020-07-26,Meghalaya,702,135,5,0,33076.0
2020-07-26,Manipur,2235,1521,0,0,78368.0
2020-07-26,Madhya Pradesh,27800,19132,811,0,698171.0
2020-07-26,Mizoram,361,193,0,0,20053.0
2020-07-26,Nagaland,1339,549,4,0,34389.0
2020-07-26,Odisha,25389,16793,174,0,458120.0
2020-07-26,Punjab,13218,8810,306,0,531336.0
2020-07-26,Puducherry,2787,1645,40,0,35704.0
2020-07-26,Rajasthan,36430,25954,624,0,1403124.0
2020-07-26,Sikkim,545,147,1,0,21272.0
2020-07-26,Telangana,54059,41332,463,0,353425.0
2020-07-26,Tamil Nadu,213723,156526,3494,0,2351463.0
2020-07-26,Tripura,3919,2362,13,18,138100.0
2020-07-26,India,1436006,918643,32815,408,16806803.0
2020-07-26,Uttar Pradesh,66988,41641,1426,0,1834297.0
2020-07-26,Uttarakhand,6104,3566,63,38,141431.0
2020-07-26,West Bengal,58718,37751,1372,0,805185.0
2020-07-27,Andaman and Nicobar Islands,338,192,1,1,22548.0
2020-07-27,Andhra Pradesh,102349,49558,1090,0,1686446.0
2020-07-27,Arunachal Pradesh,1239,574,3,0,63784.0
2020-07-27,Assam,33577,25403,86,3,796226.0
2020-07-27,Bihar,41111,27844,255,1,470560.0
2020-07-27,Chandigarh,910,575,14,0,12786.0
2020-07-27,Chhattisgarh,7980,5172,45,0,292627.0
2020-07-27,Delhi,131219,116372,3853,0,958283.0
2020-07-27,Dadra and Nagar Haveli and Daman and Diu,986,597,2,11,41143.0
2020-07-27,Goa,5119,3410,36,0,124746.0
2020-07-27,Gujarat,56874,41380,2347,0,667844.0
2020-07-27,Himachal Pradesh,2270,1216,13,15,134606.0
2020-07-27,Haryana,32127,25046,397,0,559326.0
2020-07-27,Jharkhand,8803,3805,90,0,264449.0
2020-07-27,Jammu and Kashmir,18390,10402,321,0,592482.0
2020-07-27,Karnataka,101465,37685,1955,9,1205051.0
2020-07-27,Kerala,19728,10045,64,10,688163.0
2020-07-27,Ladakh,1306,1066,4,0,18071.0
2020-07-27,Maharashtra,383723,221944,13883,304,1928333.0
2020-07-27,Meghalaya,738,186,5,0,34127.0
2020-07-27,Manipur,2286,1559,0,0,80055.0
2020-07-27,Madhya Pradesh,28589,19791,820,0,711982.0
2020-07-27,Mizoram,361,193,0,0,20053.0
2020-07-27,Nagaland,1385,569,5,0,34968.0
2020-07-27,Odisha,26892,17374,181,0,467447.0
2020-07-27,Punjab,13769,9064,318,0,539371.0
2020-07-27,Puducherry,2872,1720,43,0,36288.0
2020-07-27,Rajasthan,37564,26834,633,0,1417882.0
2020-07-27,Sikkim,555,174,1,0,22410.0
2020-07-27,Telangana,55532,42106,471,0,363242.0
2020-07-27,Tamil Nadu,220716,162249,3571,0,2414713.0
2020-07-27,Tripura,4066,2467,17,18,142275.0
2020-07-27,India,1482490,952997,33457,410,17334885.0
2020-07-27,Uttar Pradesh,70493,42833,1456,0,1941259.0
2020-07-27,Uttarakhand,6328,3675,66,38,145627.0
2020-07-27,West Bengal,60830,39917,1411,0,822190.0
2020-07-28,Andaman and Nicobar Islands,363,196,1,1,22925.0
2020-07-28,Andhra Pradesh,110297,52622,1148,0,1749425.0
2020-07-28,Arunachal Pradesh,1330,617,3,0,68034.0
2020-07-28,Assam,34948,26619,88,3,802674.0
2020-07-28,Bihar,43591,29220,269,1,486835.0
2020-07-28,Chandigarh,934,599,14,0,13069.0
2020-07-28,Chhattisgarh,8286,5439,46,0,297481.0
2020-07-28,Delhi,132275,117507,3881,0,976827.0
2020-07-28,Dadra and Nagar Haveli and Daman and Diu,1030,648,2,11,41588.0
2020-07-28,Goa,5287,3595,36,0,126655.0
2020-07-28,Gujarat,57982,42412,2371,0,690092.0
2020-07-28,Himachal Pradesh,2330,1234,13,15,137251.0
2020-07-28,Haryana,32876,25758,406,0,570219.0
2020-07-28,Jharkhand,9563,3984,94,0,272713.0
2020-07-28,Jammu and Kashmir,18879,10885,333,0,603728.0
2020-07-28,Karnataka,107001,40504,2057,9,1242771.0
2020-07-28,Kerala,20895,10724,68,10,709348.0
2020-07-28,Ladakh,1327,1067,4,0,18438.0
2020-07-28,Maharashtra,391440,232277,14165,304,1972346.0
2020-07-28,Meghalaya,779,194,5,0,34362.0
2020-07-28,Manipur,2317,1615,0,0,80603.0
2020-07-28,Madhya Pradesh,29217,20343,830,0,724673.0
2020-07-28,Mizoram,384,198,0,0,20442.0
2020-07-28,Nagaland,1460,577,4,1,35676.0
2020-07-28,Odisha,28107,18061,189,0,476560.0
2020-07-28,Punjab,14378,9752,336,0,550267.0
2020-07-28,Puducherry,3011,1782,47,0,37162.0
2020-07-28,Rajasthan,38636,27317,644,0,1445240.0
2020-07-28,Sikkim,579,186,1,0,22993.0
2020-07-28,Telangana,57142,42909,480,0,379081.0
2020-07-28,Tamil Nadu,227688,166956,3659,0,2475866.0
2020-07-28,Tripura,4287,2621,21,18,148877.0
2020-07-28,India,1532121,988680,34231,411,17743740.0
2020-07-28,Uttar Pradesh,73951,44520,1497,0,2033089.0
2020-07-28,Uttarakhand,6587,3720,70,38,150065.0
2020-07-28,West Bengal,62964,42022,1449,0,839211.0
2020-07-29,Andaman and Nicobar Islands,428,201,2,1,23217.0
2020-07-29,Andhra Pradesh,120390,55406,1213,0,1820009.0
2020-07-29,Arunachal Pradesh,1410,677,3,0,72739.0
2020-07-29,Assam,36296,27833,92,3,838043.0
2020-07-29,Bihar,45919,30504,273,1,504629.0
2020-07-29,Chandigarh,978,611,14,0,13327.0
2020-07-29,Chhattisgarh,8600,5636,50,0,302506.0
2020-07-29,Delhi,133310,118633,3907,0,994219.0
2020-07-29,Dadra and Nagar Haveli and Daman and Diu,1068,667,2,11,41895.0
2020-07-29,Goa,5489,3784,39,0,128289.0
2020-07-29,Gujarat,59126,43195,2395,0,713006.0
2020-07-29,Himachal Pradesh,2403,1332,13,15,139955.0
2020-07-29,Haryana,33631,26420,413,0,582639.0
