Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-07-01,Tamil Nadu,Krishnagiri,146,43,2,0,8290.0
2020-07-01,Tamil Nadu,Madurai,2858,878,39,0,23092.0
2020-07-01,Tamil Nadu,Nagapattinam,263,97,0,0,10789.0
2020-07-01,Tamil Nadu,Namakkal,99,87,1,0,9825.0
2020-07-01,Tamil Nadu,Nilgiris,107,33,0,0,9334.0
2020-07-01,Tamil Nadu,Other State,0,0,3,0,
2020-07-01,Tamil Nadu,Perambalur,158,152,0,0,4379.0
2020-07-01,Tamil Nadu,Pudukkottai,204,68,4,0,9393.0
2020-07-01,Tamil Nadu,Railway Quarantine,410,231,0,0,
2020-07-01,Tamil Nadu,Ramanathapuram,952,243,12,0,9723.0
2020-07-01,Tamil Nadu,Ranipet,762,462,3,0,6879.0
2020-07-01,Tamil Nadu,Salem,946,288,3,0,31019.0
2020-07-01,Tamil Nadu,Sivaganga,268,86,2,0,7156.0
2020-07-01,Tamil Nadu,Tenkasi,368,182,0,0,11804.0
2020-07-01,Tamil Nadu,Thanjavur,455,227,1,0,24097.0
2020-07-01,Tamil Nadu,Theni,736,171,3,0,23138.0
2020-07-01,Tamil Nadu,Thiruvallur,3978,2504,74,0,13981.0
2020-07-01,Tamil Nadu,Thiruvarur,468,188,0,0,11313.0
2020-07-01,Tamil Nadu,Thoothukkudi,958,699,4,0,19085.0
2020-07-01,Tamil Nadu,Tiruchirappalli,701,369,4,0,26832.0
2020-07-01,Tamil Nadu,Tirunelveli,830,580,7,0,26438.0
2020-07-01,Tamil Nadu,Tirupathur,186,53,0,0,12453.0
2020-07-01,Tamil Nadu,Tiruppur,188,117,0,0,12536.0
2020-07-01,Tamil Nadu,Tiruvannamalai,1859,875,11,0,27284.0
2020-07-01,Tamil Nadu,Vellore,1384,345,4,0,21909.0
2020-07-01,Tamil Nadu,Viluppuram,944,576,15,0,18440.0
2020-07-01,Tamil Nadu,Virudhunagar,538,231,7,0,14024.0
2020-07-01,Tripura,Dhalai,213,201,0,0,6669.0
2020-07-01,Tripura,Gomati,163,101,0,0,6593.0
2020-07-01,Tripura,Khowai,68,30,0,0,2986.0
2020-07-01,Tripura,North Tripura,28,15,0,0,12890.0
2020-07-01,Tripura,Sipahijala,562,521,0,0,7797.0
2020-07-01,Tripura,South Tripura,135,77,0,0,7034.0
2020-07-01,Tripura,Unknown,0,0,0,0,
2020-07-01,Tripura,Unokoti,71,59,0,0,2669.0
2020-07-01,Tripura,West Tripura,161,89,1,0,18911.0
2020-07-01,Uttar Pradesh,Agra,1225,1021,89,0,13162.0
2020-07-01,Uttar Pradesh,Aligarh,519,309,23,0,
2020-07-01,Uttar Pradesh,Ambedkar Nagar,119,100,4,0,
2020-07-01,Uttar Pradesh,Amethi,283,271,1,0,
2020-07-01,Uttar Pradesh,Amroha,143,90,2,0,
2020-07-01,Uttar Pradesh,Auraiya,104,83,2,0,
2020-07-01,Uttar Pradesh,Ayodhya,289,196,4,0,
2020-07-01,Uttar Pradesh,Azamgarh,233,171,7,0,
2020-07-01,Uttar Pradesh,Baghpat,275,214,4,0,
2020-07-01,Uttar Pradesh,Bahraich,125,115,1,0,
2020-07-01,Uttar Pradesh,Ballia,136,92,1,0,
2020-07-01,Uttar Pradesh,Balrampur,78,51,2,0,
2020-07-01,Uttar Pradesh,Banda,43,37,0,0,
2020-07-01,Uttar Pradesh,Barabanki,331,279,2,0,
2020-07-01,Uttar Pradesh,Bareilly,259,157,10,0,4251.0
2020-07-01,Uttar Pradesh,Basti,355,293,15,0,
2020-07-01,Uttar Pradesh,Bhadohi,138,105,1,0,
2020-07-01,Uttar Pradesh,Bijnor,289,216,6,0,
2020-07-01,Uttar Pradesh,Budaun,141,89,2,0,3643.0
2020-07-01,Uttar Pradesh,Bulandshahr,620,436,21,0,
2020-07-01,Uttar Pradesh,Chandauli,162,63,2,0,
2020-07-01,Uttar Pradesh,Chitrakoot,99,82,2,0,
2020-07-01,Uttar Pradesh,Deoria,225,155,4,0,
2020-07-01,Uttar Pradesh,Etah,139,67,7,0,
2020-07-01,Uttar Pradesh,Etawah,295,134,14,0,
2020-07-01,Uttar Pradesh,Farrukhabad,169,100,7,0,
2020-07-01,Uttar Pradesh,Fatehpur,134,113,0,0,
2020-07-01,Uttar Pradesh,Firozabad,519,432,25,0,
2020-07-01,Uttar Pradesh,Gautam Buddha Nagar,2362,1523,22,0,
2020-07-01,Uttar Pradesh,Ghaziabad,1668,761,56,0,
2020-07-01,Uttar Pradesh,Ghazipur,335,292,3,0,
2020-07-01,Uttar Pradesh,Gonda,166,132,5,0,
2020-07-01,Uttar Pradesh,Gorakhpur,357,233,13,0,
2020-07-01,Uttar Pradesh,Hamirpur,81,63,1,0,
2020-07-01,Uttar Pradesh,Hapur,645,421,14,0,
2020-07-01,Uttar Pradesh,Hardoi,230,181,4,0,
2020-07-01,Uttar Pradesh,Hathras,175,132,3,0,
2020-07-01,Uttar Pradesh,Jalaun,188,122,7,0,
2020-07-01,Uttar Pradesh,Jaunpur,540,453,9,0,
2020-07-01,Uttar Pradesh,Jhansi,194,73,19,0,
2020-07-01,Uttar Pradesh,Kannauj,244,199,1,0,
2020-07-01,Uttar Pradesh,Kanpur Dehat,63,49,1,0,
2020-07-01,Uttar Pradesh,Kanpur Nagar,1181,854,51,0,
2020-07-01,Uttar Pradesh,Kasganj,78,38,0,0,
2020-07-01,Uttar Pradesh,Kaushambi,89,63,1,0,
2020-07-01,Uttar Pradesh,Kushinagar,136,76,3,0,
2020-07-01,Uttar Pradesh,Lakhimpur Kheri,115,100,0,0,4933.0
2020-07-01,Uttar Pradesh,Lalitpur,8,2,3,0,
2020-07-01,Uttar Pradesh,Lucknow,1192,707,22,0,
2020-07-01,Uttar Pradesh,Maharajganj,169,132,3,0,
2020-07-01,Uttar Pradesh,Mahoba,59,47,1,0,
2020-07-01,Uttar Pradesh,Mainpuri,256,196,7,0,
2020-07-01,Uttar Pradesh,Mathura,362,210,13,0,
2020-07-01,Uttar Pradesh,Mau,142,72,4,0,
2020-07-01,Uttar Pradesh,Meerut,1050,696,87,0,
2020-07-01,Uttar Pradesh,Mirzapur,97,65,1,0,
2020-07-01,Uttar Pradesh,Moradabad,473,335,23,0,
2020-07-01,Uttar Pradesh,Muzaffarnagar,284,228,8,0,
2020-07-01,Uttar Pradesh,Pilibhit,138,101,0,0,6293.0
2020-07-01,Uttar Pradesh,Pratapgarh,114,103,7,0,
2020-07-01,Uttar Pradesh,Prayagraj,297,204,10,0,
2020-07-01,Uttar Pradesh,Rae Bareli,136,112,3,0,
2020-07-01,Uttar Pradesh,Rampur,368,300,3,0,
2020-07-01,Uttar Pradesh,Saharanpur,410,347,0,0,
2020-07-01,Uttar Pradesh,Sambhal,346,268,6,0,
2020-07-01,Uttar Pradesh,Sant Kabir Nagar,240,172,7,0,
2020-07-01,Uttar Pradesh,Shahjahanpur,135,90,0,0,4287.0
2020-07-01,Uttar Pradesh,Shamli,152,103,2,0,
2020-07-01,Uttar Pradesh,Shrawasti,68,51,1,0,
2020-07-01,Uttar Pradesh,Siddharthnagar,260,183,9,0,
2020-07-01,Uttar Pradesh,Sitapur,63,50,0,0,
2020-07-01,Uttar Pradesh,Sonbhadra,43,32,0,0,
2020-07-01,Uttar Pradesh,Sultanpur,203,160,4,0,
2020-07-01,Uttar Pradesh,Unnao,182,118,3,0,
2020-07-01,Uttar Pradesh,Varanasi,515,309,20,0,
2020-07-01,Uttarakhand,Almora,181,158,2,1,3195.0
2020-07-01,Uttarakhand,Bageshwar,83,67,1,0,1511.0
2020-07-01,Uttarakhand,Chamoli,74,62,0,0,2696.0
2020-07-01,Uttarakhand,Champawat,57,47,1,0,1459.0
2020-07-01,Uttarakhand,Dehradun,712,555,24,18,20302.0
2020-07-01,Uttarakhand,Haridwar,315,241,0,7,10550.0
2020-07-01,Uttarakhand,Nainital,496,345,3,1,7981.0
2020-07-01,Uttarakhand,Pauri Garhwal,142,93,3,0,4267.0
2020-07-01,Uttarakhand,Pithoragarh,65,60,0,0,1794.0
2020-07-01,Uttarakhand,Rudraprayag,66,59,1,0,1720.0
2020-07-01,Uttarakhand,Tehri Garhwal,420,383,2,0,4031.0
2020-07-01,Uttarakhand,Udham Singh Nagar,261,190,3,0,8407.0
2020-07-01,Uttarakhand,Uttarkashi,75,57,1,0,2119.0
2020-07-01,West Bengal,Alipurduar,184,168,0,0,
2020-07-01,West Bengal,Bankura,248,205,0,0,
2020-07-01,West Bengal,Birbhum,305,277,3,0,
2020-07-01,West Bengal,Cooch Behar,304,300,0,0,
2020-07-01,West Bengal,Dakshin Dinajpur,214,148,0,0,
2020-07-01,West Bengal,Darjeeling,495,274,10,0,
2020-07-01,West Bengal,Hooghly,1031,719,23,0,
2020-07-01,West Bengal,Howrah,2770,1875,99,0,
2020-07-01,West Bengal,Jalpaiguri,354,290,1,0,
2020-07-01,West Bengal,Jhargram,19,19,0,0,
2020-07-01,West Bengal,Kalimpong,53,48,1,0,
2020-07-01,West Bengal,Kolkata,6222,3878,386,0,
2020-07-01,West Bengal,Malda,676,393,1,0,
2020-07-01,West Bengal,Murshidabad,243,194,4,0,
2020-07-01,West Bengal,Nadia,322,242,5,0,
2020-07-01,West Bengal,North 24 Parganas,3086,1749,105,0,
2020-07-01,West Bengal,Other State,66,63,3,0,
2020-07-01,West Bengal,Paschim Bardhaman,144,117,3,0,
2020-07-01,West Bengal,Paschim Medinipur,379,321,5,0,
2020-07-01,West Bengal,Purba Bardhaman,174,145,2,0,
2020-07-01,West Bengal,Purba Medinipur,350,242,4,0,
2020-07-01,West Bengal,Purulia,93,87,0,0,
2020-07-01,West Bengal,South 24 Parganas,1134,537,27,0,
2020-07-01,West Bengal,Uttar Dinajpur,304,237,1,0,
2020-07-02,Andaman and Nicobar Islands,Unknown,109,51,0,0,16278.0
2020-07-02,Andhra Pradesh,Anantapur,1823,1083,9,0,64442.0
2020-07-02,Andhra Pradesh,Chittoor,1136,411,6,0,69789.0
2020-07-02,Andhra Pradesh,East Godavari,1331,368,7,0,96237.0
2020-07-02,Andhra Pradesh,Foreign Evacuees,407,121,0,0,
2020-07-02,Andhra Pradesh,Guntur,1530,670,19,0,79349.0
2020-07-02,Andhra Pradesh,Krishna,1594,629,67,0,94199.0
2020-07-02,Andhra Pradesh,Kurnool,2120,1058,69,0,86170.0
2020-07-02,Andhra Pradesh,Other State,2065,1324,0,0,
2020-07-02,Andhra Pradesh,Prakasam,477,240,2,0,61021.0
2020-07-02,Andhra Pradesh,S.P.S. Nellore,643,367,6,0,55644.0
2020-07-02,Andhra Pradesh,Srikakulam,63,52,3,0,92579.0
2020-07-02,Andhra Pradesh,Visakhapatnam,570,313,3,0,67682.0
2020-07-02,Andhra Pradesh,Vizianagaram,174,55,2,0,37774.0
2020-07-02,Andhra Pradesh,West Godavari,1063,218,4,0,59217.0
2020-07-02,Andhra Pradesh,Y.S.R. Kadapa,1101,404,1,0,66138.0
2020-07-02,Arunachal Pradesh,Anjaw,0,0,0,0,178.0
2020-07-02,Arunachal Pradesh,Changlang,83,34,0,0,4479.0
2020-07-02,Arunachal Pradesh,Dibang Valley,0,0,0,0,10.0
2020-07-02,Arunachal Pradesh,East Kameng,0,0,0,0,200.0
2020-07-02,Arunachal Pradesh,East Siang,10,10,0,0,1976.0
2020-07-02,Arunachal Pradesh,Kamle,0,0,0,0,50.0
2020-07-02,Arunachal Pradesh,Kra-Daadi,0,0,0,0,13.0
2020-07-02,Arunachal Pradesh,Kurung Kumey,0,0,0,0,11.0
2020-07-02,Arunachal Pradesh,Lepa Rada,1,0,0,0,162.0
2020-07-02,Arunachal Pradesh,Lohit,4,3,0,0,1107.0
2020-07-02,Arunachal Pradesh,Longding,4,1,0,0,701.0
2020-07-02,Arunachal Pradesh,Lower Dibang Valley,3,2,0,0,849.0
2020-07-02,Arunachal Pradesh,Lower Siang,3,0,0,0,466.0
2020-07-02,Arunachal Pradesh,Lower Subansiri,0,0,0,0,519.0
2020-07-02,Arunachal Pradesh,Namsai,13,3,0,0,1520.0
2020-07-02,Arunachal Pradesh,Pakke Kessang,1,1,0,0,255.0
2020-07-02,Arunachal Pradesh,Papum Pare,83,8,0,0,8009.0
2020-07-02,Arunachal Pradesh,Shi Yomi,0,0,0,0,69.0
2020-07-02,Arunachal Pradesh,Siang,0,0,0,0,122.0
2020-07-02,Arunachal Pradesh,Tawang,2,0,0,0,739.0
2020-07-02,Arunachal Pradesh,Tirap,3,2,0,0,1410.0
2020-07-02,Arunachal Pradesh,Upper Siang,1,1,0,0,382.0
2020-07-02,Arunachal Pradesh,Upper Subansiri,0,0,0,0,488.0
2020-07-02,Arunachal Pradesh,West Kameng,19,5,1,0,1179.0
2020-07-02,Arunachal Pradesh,West Siang,2,1,0,0,546.0
2020-07-02,Assam,Airport Quarantine,4,0,0,0,
2020-07-02,Assam,Baksa,85,0,1,0,
2020-07-02,Assam,Barpeta,150,55,0,0,
2020-07-02,Assam,Biswanath,58,16,0,0,
2020-07-02,Assam,Bongaigaon,24,7,0,0,
2020-07-02,Assam,Cachar,98,82,0,0,
2020-07-02,Assam,Charaideo,16,0,0,0,
2020-07-02,Assam,Chirang,52,0,0,0,
2020-07-02,Assam,Darrang,102,0,0,0,
2020-07-02,Assam,Dhemaji,96,6,0,0,
2020-07-02,Assam,Dhubri,334,5,0,0,
2020-07-02,Assam,Dibrugarh,77,5,0,0,
2020-07-02,Assam,Dima Hasao,89,9,0,0,
2020-07-02,Assam,Goalpara,57,4,0,0,
2020-07-02,Assam,Golaghat,272,88,0,0,
2020-07-02,Assam,Hailakandi,78,5,2,0,
2020-07-02,Assam,Hojai,267,0,0,0,
2020-07-02,Assam,Jorhat,145,54,0,0,
2020-07-02,Assam,Kamrup,215,21,0,0,
2020-07-02,Assam,Kamrup Metropolitan,2285,386,6,0,
2020-07-02,Assam,Karbi Anglong,41,7,2,0,
2020-07-02,Assam,Karimganj,106,20,0,0,
2020-07-02,Assam,Kokrajhar,86,10,0,0,
2020-07-02,Assam,Lakhimpur,85,6,0,0,
2020-07-02,Assam,Majuli,21,0,0,0,
2020-07-02,Assam,Morigaon,49,28,0,0,
2020-07-02,Assam,Nagaon,330,25,0,0,
2020-07-02,Assam,Nalbari,28,9,0,0,
2020-07-02,Assam,Other State,1,1,0,0,
2020-07-02,Assam,Sivasagar,29,26,0,0,
2020-07-02,Assam,Sonitpur,122,35,1,0,
2020-07-02,Assam,South Salmara Mankachar,7,1,0,0,
2020-07-02,Assam,Tinsukia,114,6,0,0,
2020-07-02,Assam,Udalguri,105,2,0,0,
2020-07-02,Assam,Unknown,3779,5188,2,3,
2020-07-02,Assam,West Karbi Anglong,28,0,0,0,
2020-07-02,Bihar,Araria,131,102,1,0,
2020-07-02,Bihar,Arwal,114,93,1,0,
2020-07-02,Bihar,Aurangabad,261,198,1,0,
2020-07-02,Bihar,Banka,238,215,0,0,
2020-07-02,Bihar,Begusarai,463,364,4,0,8847.0
2020-07-02,Bihar,Bhagalpur,536,358,1,0,
2020-07-02,Bihar,Bhojpur,246,157,3,0,
2020-07-02,Bihar,Buxar,228,209,0,0,
2020-07-02,Bihar,Darbhanga,316,262,5,0,
2020-07-02,Bihar,East Champaran,223,164,2,0,
2020-07-02,Bihar,Gaya,224,166,3,0,
2020-07-02,Bihar,Gopalganj,289,212,0,0,
2020-07-02,Bihar,Jamui,85,63,1,0,
2020-07-02,Bihar,Jehanabad,252,218,3,0,
2020-07-02,Bihar,Kaimur,198,147,0,0,
2020-07-02,Bihar,Katihar,350,250,1,0,
2020-07-02,Bihar,Khagaria,305,293,3,0,5932.0
2020-07-02,Bihar,Kishanganj,183,142,1,0,1432.0
2020-07-02,Bihar,Lakhisarai,130,122,0,0,
2020-07-02,Bihar,Madhepura,208,157,1,0,
2020-07-02,Bihar,Madhubani,487,348,2,0,
2020-07-02,Bihar,Munger,371,298,1,0,
2020-07-02,Bihar,Muzaffarpur,366,259,4,0,2893.0
2020-07-02,Bihar,Nalanda,284,170,4,0,
2020-07-02,Bihar,Nawada,327,213,3,0,
2020-07-02,Bihar,Patna,885,413,10,0,
2020-07-02,Bihar,Purnia,303,277,0,0,7715.0
2020-07-02,Bihar,Rohtas,359,317,5,0,
2020-07-02,Bihar,Saharsa,188,158,0,0,
2020-07-02,Bihar,Samastipur,365,268,3,0,
2020-07-02,Bihar,Saran,217,181,5,0,
2020-07-02,Bihar,Sheikhpura,160,128,0,0,
2020-07-02,Bihar,Sheohar,93,77,1,0,
2020-07-02,Bihar,Sitamarhi,146,126,3,0,
2020-07-02,Bihar,Siwan,448,374,2,0,
2020-07-02,Bihar,Supaul,268,225,0,0,
2020-07-02,Bihar,Vaishali,211,127,3,0,
2020-07-02,Bihar,West Champaran,224,143,1,0,
2020-07-02,Chandigarh,Chandigarh,450,389,6,0,7938.0
2020-07-02,Chhattisgarh,Balod,52,44,0,0,2749.0
2020-07-02,Chhattisgarh,Baloda Bazar,248,221,0,0,3816.0
2020-07-02,Chhattisgarh,Balrampur,139,115,0,0,2276.0
2020-07-02,Chhattisgarh,Bametara,62,46,0,0,3113.0
2020-07-02,Chhattisgarh,Bastar,18,7,1,0,4522.0
2020-07-02,Chhattisgarh,Bijapur,2,0,0,0,1239.0
2020-07-02,Chhattisgarh,Bilaspur,194,175,2,0,9823.0
2020-07-02,Chhattisgarh,Dakshin Bastar Dantewada,18,4,0,0,1168.0
2020-07-02,Chhattisgarh,Dhamtari,8,7,1,0,1501.0
2020-07-02,Chhattisgarh,Durg,166,105,3,0,5020.0
2020-07-02,Chhattisgarh,Gariaband,41,27,0,0,2096.0
2020-07-02,Chhattisgarh,Gaurela Pendra Marwahi,3,3,0,0,273.0
2020-07-02,Chhattisgarh,Janjgir Champa,239,217,1,0,4016.0
2020-07-02,Chhattisgarh,Jashpur,189,98,0,0,2542.0
2020-07-02,Chhattisgarh,Kabeerdham,109,94,0,0,2829.0
2020-07-02,Chhattisgarh,Kondagaon,3,3,0,0,1607.0
2020-07-02,Chhattisgarh,Korba,308,290,0,0,10034.0
2020-07-02,Chhattisgarh,Koriya,59,54,0,0,2689.0
2020-07-02,Chhattisgarh,Mahasamund,88,81,1,0,2183.0
2020-07-02,Chhattisgarh,Mungeli,123,121,0,0,2922.0
2020-07-02,Chhattisgarh,Narayanpur,12,9,0,0,804.0
2020-07-02,Chhattisgarh,Other State,1,1,0,0,
2020-07-02,Chhattisgarh,Raigarh,124,98,1,0,5084.0
2020-07-02,Chhattisgarh,Raipur,373,204,2,0,12704.0
2020-07-02,Chhattisgarh,Rajnandgaon,291,216,2,0,5571.0
2020-07-02,Chhattisgarh,Sukma,5,3,0,0,1723.0
2020-07-02,Chhattisgarh,Surajpur,24,19,0,0,1830.0
2020-07-02,Chhattisgarh,Surguja,56,49,0,0,2008.0
2020-07-02,Chhattisgarh,Uttar Bastar Kanker,58,51,0,0,2051.0
2020-07-02,Delhi,Delhi,92175,63007,2864,0,572530.0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,124,61,0,1,20493.0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,Daman,116,41,0,0,9905.0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,Diu,14,10,0,0,2866.0
2020-07-02,Goa,North Goa,143,38,2,0,
2020-07-02,Goa,Other State,125,9,0,0,
2020-07-02,Goa,South Goa,833,306,2,0,
2020-07-02,Goa,Unknown,381,381,0,0,
2020-07-02,Gujarat,Ahmedabad,21339,16254,1456,0,139468.0
2020-07-02,Gujarat,Amreli,95,42,8,0,5484.0
2020-07-02,Gujarat,Anand,232,192,13,0,5576.0
2020-07-02,Gujarat,Aravalli,216,172,19,0,4063.0
2020-07-02,Gujarat,Banaskantha,202,155,12,0,8769.0
2020-07-02,Gujarat,Bharuch,253,131,10,0,4578.0
2020-07-02,Gujarat,Bhavnagar,281,152,13,0,10314.0
2020-07-02,Gujarat,Botad,95,65,3,0,3191.0
2020-07-02,Gujarat,Chhota Udaipur,60,39,2,0,6006.0
2020-07-02,Gujarat,Dahod,64,47,1,0,6487.0
2020-07-02,Gujarat,Dang,4,4,0,0,1407.0
2020-07-02,Gujarat,Devbhumi Dwarka,24,16,2,0,3945.0
2020-07-02,Gujarat,Gandhinagar,677,502,29,0,8527.0
2020-07-02,Gujarat,Gir Somnath,80,49,1,0,4483.0
2020-07-02,Gujarat,Jamnagar,245,118,4,0,9340.0
2020-07-02,Gujarat,Junagadh,121,55,3,0,14809.0
2020-07-02,Gujarat,Kheda,172,119,9,0,5913.0
2020-07-02,Gujarat,Kutch,170,96,5,0,7390.0
2020-07-02,Gujarat,Mahisagar,140,115,2,0,5077.0
2020-07-02,Gujarat,Mehsana,295,147,13,0,4718.0
2020-07-02,Gujarat,Morbi,29,13,1,0,4104.0
2020-07-02,Gujarat,Narmada,91,53,0,0,3768.0
2020-07-02,Gujarat,Navsari,125,51,1,0,4995.0
2020-07-02,Gujarat,Other State,86,8,1,0,108.0
2020-07-02,Gujarat,Panchmahal,187,142,14,0,6426.0
2020-07-02,Gujarat,Patan,218,119,16,0,4910.0
2020-07-02,Gujarat,Porbandar,20,10,2,0,3129.0
2020-07-02,Gujarat,Rajkot,310,128,9,0,9594.0
2020-07-02,Gujarat,Sabarkantha,182,117,8,0,5828.0
2020-07-02,Gujarat,Surat,5257,3634,167,0,48778.0
2020-07-02,Gujarat,Surendranagar,166,79,10,0,6836.0
2020-07-02,Gujarat,Tapi,9,8,0,0,3919.0
2020-07-02,Gujarat,Vadodara,2381,1711,49,0,20333.0
2020-07-02,Gujarat,Valsad,173,58,4,0,5792.0
2020-07-02,Himachal Pradesh,Bilaspur,47,28,0,0,
2020-07-02,Himachal Pradesh,Chamba,52,45,0,1,
2020-07-02,Himachal Pradesh,Hamirpur,253,166,2,0,
2020-07-02,Himachal Pradesh,Kangra,280,168,3,0,
2020-07-02,Himachal Pradesh,Kinnaur,30,3,0,0,
2020-07-02,Himachal Pradesh,Kullu,5,5,0,0,
2020-07-02,Himachal Pradesh,Lahaul and Spiti,4,0,0,0,
2020-07-02,Himachal Pradesh,Mandi,33,22,2,0,
2020-07-02,Himachal Pradesh,Shimla,47,23,2,1,
2020-07-02,Himachal Pradesh,Sirmaur,40,23,0,7,
2020-07-02,Himachal Pradesh,Solan,110,59,0,4,
2020-07-02,Himachal Pradesh,Una,113,90,0,0,
2020-07-02,Himachal Pradesh,Unknown,0,0,0,-3,
2020-07-02,Haryana,Ambala,344,309,3,0,
2020-07-02,Haryana,Bhiwani,441,185,3,0,
2020-07-02,Haryana,Charkhi Dadri,81,45,1,0,
2020-07-02,Haryana,Faridabad,4028,2781,83,0,23759.0
2020-07-02,Haryana,Fatehabad,122,92,0,0,
2020-07-02,Haryana,Foreign Evacuees,21,21,0,0,
2020-07-02,Haryana,Gurugram,5569,4291,96,0,36419.0
2020-07-02,Haryana,Hisar,250,181,7,0,
2020-07-02,Haryana,Italians,14,14,0,0,
2020-07-02,Haryana,Jhajjar,297,197,4,0,
2020-07-02,Haryana,Jind,111,75,4,0,
2020-07-02,Haryana,Kaithal,106,54,0,0,
2020-07-02,Haryana,Karnal,359,216,8,0,
2020-07-02,Haryana,Kurukshetra,133,104,0,0,
2020-07-02,Haryana,Mahendragarh,276,184,1,0,
2020-07-02,Haryana,Nuh,207,166,0,0,
2020-07-02,Haryana,Palwal,332,245,3,0,
2020-07-02,Haryana,Panchkula,119,91,0,0,
2020-07-02,Haryana,Panipat,206,123,7,0,
2020-07-02,Haryana,Rewari,314,96,5,0,
2020-07-02,Haryana,Rohtak,626,533,8,0,
2020-07-02,Haryana,Sirsa,109,86,0,0,
2020-07-02,Haryana,Sonipat,1339,844,18,0,
2020-07-02,Haryana,Yamunanagar,105,86,0,0,
2020-07-02,Jharkhand,Bokaro,47,34,2,0,
2020-07-02,Jharkhand,Chatra,54,41,0,0,
2020-07-02,Jharkhand,Deoghar,45,35,0,0,
2020-07-02,Jharkhand,Dhanbad,176,111,0,0,
2020-07-02,Jharkhand,Dumka,9,4,0,0,
2020-07-02,Jharkhand,East Singhbhum,409,232,0,0,
2020-07-02,Jharkhand,Garhwa,108,97,0,0,
2020-07-02,Jharkhand,Giridih,99,80,2,0,
2020-07-02,Jharkhand,Godda,11,8,0,0,
2020-07-02,Jharkhand,Gumla,118,81,1,0,
2020-07-02,Jharkhand,Hazaribagh,200,168,3,0,
2020-07-02,Jharkhand,Jamtara,28,28,0,0,
2020-07-02,Jharkhand,Khunti,31,27,0,0,
2020-07-02,Jharkhand,Koderma,186,151,1,0,
2020-07-02,Jharkhand,Latehar,57,53,0,0,
2020-07-02,Jharkhand,Lohardaga,59,45,0,0,
2020-07-02,Jharkhand,Pakur,33,30,0,0,
2020-07-02,Jharkhand,Palamu,61,53,0,0,
2020-07-02,Jharkhand,Ramgarh,122,115,0,0,
2020-07-02,Jharkhand,Ranchi,227,167,4,0,
2020-07-02,Jharkhand,Sahibganj,16,3,1,0,
2020-07-02,Jharkhand,Saraikela-Kharsawan,78,33,0,0,
2020-07-02,Jharkhand,Simdega,353,344,1,0,
2020-07-02,Jharkhand,West Singhbhum,58,48,0,0,
2020-07-02,Jammu and Kashmir,Anantnag,692,552,9,0,
2020-07-02,Jammu and Kashmir,Bandipora,296,263,1,0,
2020-07-02,Jammu and Kashmir,Baramulla,928,409,18,0,
2020-07-02,Jammu and Kashmir,Budgam,434,237,8,0,
2020-07-02,Jammu and Kashmir,Doda,86,59,2,0,
2020-07-02,Jammu and Kashmir,Ganderbal,110,62,0,0,
2020-07-02,Jammu and Kashmir,Jammu,363,284,8,0,
2020-07-02,Jammu and Kashmir,Kathua,232,165,1,0,
2020-07-02,Jammu and Kashmir,Kishtwar,27,21,0,0,
2020-07-02,Jammu and Kashmir,Kulgam,846,597,16,0,
2020-07-02,Jammu and Kashmir,Kupwara,553,413,6,0,
2020-07-02,Jammu and Kashmir,Pulwama,518,251,4,0,
2020-07-02,Jammu and Kashmir,Punch,123,110,1,0,
2020-07-02,Jammu and Kashmir,Rajouri,115,60,1,0,
2020-07-02,Jammu and Kashmir,Ramban,223,187,0,0,
2020-07-02,Jammu and Kashmir,Reasi,45,31,0,0,
2020-07-02,Jammu and Kashmir,Samba,152,106,0,0,
2020-07-02,Jammu and Kashmir,Shopiyan,801,611,12,0,
2020-07-02,Jammu and Kashmir,Srinagar,1021,375,27,0,
2020-07-02,Jammu and Kashmir,Udhampur,284,181,1,0,
2020-07-02,Karnataka,Bagalkote,218,123,5,0,10663.0
2020-07-02,Karnataka,Ballari,984,467,33,0,17292.0
2020-07-02,Karnataka,Belagavi,343,303,4,0,22041.0
2020-07-02,Karnataka,Bengaluru Rural,163,46,4,0,4863.0
2020-07-02,Karnataka,Bengaluru Urban,6179,574,100,1,115880.0
2020-07-02,Karnataka,Bidar,647,500,21,0,38989.0
2020-07-02,Karnataka,Chamarajanagara,54,1,0,0,5156.0
2020-07-02,Karnataka,Chikkaballapura,230,165,2,1,15089.0
2020-07-02,Karnataka,Chikkamagaluru,82,43,1,0,5467.0
2020-07-02,Karnataka,Chitradurga,77,43,0,0,4393.0
2020-07-02,Karnataka,Dakshina Kannada,915,436,16,2,14430.0
2020-07-02,Karnataka,Davanagere,333,272,8,0,17483.0
2020-07-02,Karnataka,Dharwad,427,181,8,0,25814.0
2020-07-02,Karnataka,Gadag,180,69,4,0,8904.0
2020-07-02,Karnataka,Hassan,440,244,5,0,10800.0
2020-07-02,Karnataka,Haveri,123,33,2,0,11714.0
2020-07-02,Karnataka,Kalaburagi,1488,1126,19,0,65414.0
2020-07-02,Karnataka,Kodagu,60,3,0,0,9078.0
2020-07-02,Karnataka,Kolar,139,57,2,0,9797.0
